"BehaviorSpace results (NetLogo 3D 6.1.0)"
"MacrophageDifferentiationModel.nlogo3d"
"NinaExploInAbsenceOfMonocytes"
"07/23/2020 13:58:51:885 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-72","72","-72","72"
"[run number]","gui-death_rate","[step]","getViability","getRemainingCellRatio","getSeed"
"1","1.001","203","94","100","40"
"3","1.001","201","94","100","90"
"4","1.001","194","94","100","140"
"2","1.001","201","94","100","38"
"1","1.001","204","94","100","40"
"3","1.001","202","94","100","90"
"4","1.001","195","94","100","140"
"2","1.001","202","94","100","38"
"1","1.001","205","94","100","40"
"3","1.001","203","94","100","90"
"4","1.001","196","94","100","140"
"2","1.001","203","94","100","38"
"1","1.001","206","94","100","40"
"3","1.001","204","94","100","90"
"4","1.001","197","94","100","140"
"2","1.001","204","94","100","38"
"1","1.001","207","94","100","40"
"3","1.001","205","94","100","90"
"4","1.001","198","94","100","140"
"2","1.001","205","94","100","38"
"1","1.001","208","94","100","40"
"3","1.001","206","94","100","90"
"4","1.001","199","94","100","140"
"2","1.001","206","94","100","38"
"1","1.001","209","94","100","40"
"3","1.001","207","94","100","90"
"4","1.001","200","94","100","140"
"2","1.001","207","94","100","38"
"1","1.001","210","94","100","40"
"3","1.001","208","94","100","90"
"4","1.001","201","94","100","140"
"2","1.001","208","94","100","38"
"1","1.001","211","94","100","40"
"3","1.001","209","94","100","90"
"4","1.001","202","94","100","140"
"2","1.001","209","94","100","38"
"1","1.001","212","94","100","40"
"3","1.001","210","94","100","90"
"4","1.001","203","94","100","140"
"2","1.001","210","94","100","38"
"1","1.001","213","94","100","40"
"3","1.001","211","94","100","90"
"4","1.001","204","94","100","140"
"1","1.001","214","94","100","40"
"2","1.001","211","94","100","38"
"4","1.001","205","94","100","140"
"3","1.001","212","94","100","90"
"1","1.001","215","94","100","40"
"2","1.001","212","94","100","38"
"4","1.001","206","94","100","140"
"3","1.001","213","94","100","90"
"1","1.001","216","94","100","40"
"2","1.001","213","94","100","38"
"5","1.001","0","94","100","125"
"3","1.001","214","94","100","90"
"4","1.001","207","94","100","140"
"2","1.001","214","94","100","38"
"5","1.001","1","94","100","125"
"3","1.001","215","94","100","90"
"4","1.001","208","94","100","140"
"2","1.001","215","94","100","38"
"5","1.001","2","94","100","125"
"3","1.001","216","94","100","90"
"4","1.001","209","94","100","140"
"2","1.001","216","94","100","38"
"6","1.005","0","94","100","132"
"5","1.001","3","94","100","125"
"7","1.005","0","94","100","91"
"4","1.001","210","94","100","140"
"6","1.005","1","94","100","132"
"5","1.001","4","94","100","125"
"7","1.005","1","94","100","91"
"4","1.001","211","94","100","140"
"6","1.005","2","94","100","132"
"5","1.001","5","94","100","125"
"7","1.005","2","94","100","91"
"4","1.001","212","94","100","140"
"6","1.005","3","94","100","132"
"5","1.001","6","94","100","125"
"7","1.005","3","94","100","91"
"4","1.001","213","94","100","140"
"6","1.005","4","94","100","132"
"5","1.001","7","94","100","125"
"7","1.005","4","94","100","91"
"4","1.001","214","94","100","140"
"6","1.005","5","94","100","132"
"5","1.001","8","94","100","125"
"7","1.005","5","94","100","91"
"4","1.001","215","94","100","140"
"6","1.005","6","94","100","132"
"5","1.001","9","94","100","125"
"7","1.005","6","94","100","91"
"4","1.001","216","94","100","140"
"6","1.005","7","94","100","132"
"8","1.005","0","94","100","112"
"5","1.001","10","94","100","125"
"7","1.005","7","94","100","91"
"8","1.005","1","94","100","112"
"6","1.005","8","94","100","132"
"5","1.001","11","94","100","125"
"7","1.005","8","94","100","91"
"8","1.005","2","94","100","112"
"6","1.005","9","94","100","132"
"7","1.005","9","94","100","91"
"5","1.001","12","94","100","125"
"8","1.005","3","94","100","112"
"6","1.005","10","94","100","132"
"7","1.005","10","94","100","91"
"5","1.001","13","94","100","125"
"8","1.005","4","94","100","112"
"6","1.005","11","94","100","132"
"7","1.005","11","94","100","91"
"5","1.001","14","94","100","125"
"8","1.005","5","94","100","112"
"6","1.005","12","94","100","132"
"7","1.005","12","94","100","91"
"5","1.001","15","94","100","125"
"8","1.005","6","94","100","112"
"6","1.005","13","94","100","132"
"7","1.005","13","94","100","91"
"5","1.001","16","94","100","125"
"8","1.005","7","94","100","112"
"6","1.005","14","94","100","132"
"7","1.005","14","94","100","91"
"5","1.001","17","94","100","125"
"8","1.005","8","94","100","112"
"6","1.005","15","94","100","132"
"7","1.005","15","94","100","91"
"5","1.001","18","94","100","125"
"8","1.005","9","94","100","112"
"6","1.005","16","94","100","132"
"7","1.005","16","94","100","91"
"5","1.001","19","94","100","125"
"8","1.005","10","94","100","112"
"6","1.005","17","94","100","132"
"7","1.005","17","94","100","91"
"5","1.001","20","94","100","125"
"8","1.005","11","94","100","112"
"6","1.005","18","94","100","132"
"7","1.005","18","94","100","91"
"5","1.001","21","94","100","125"
"8","1.005","12","94","100","112"
"6","1.005","19","94","100","132"
"7","1.005","19","94","100","91"
"5","1.001","22","94","100","125"
"6","1.005","20","94","100","132"
"8","1.005","13","94","100","112"
"7","1.005","20","94","100","91"
"5","1.001","23","94","100","125"
"6","1.005","21","94","100","132"
"8","1.005","14","94","100","112"
"7","1.005","21","94","100","91"
"5","1.001","24","94","100","125"
"6","1.005","22","94","100","132"
"8","1.005","15","94","100","112"
"7","1.005","22","94","100","91"
"5","1.001","25","94","100","125"
"6","1.005","23","94","100","132"
"8","1.005","16","94","100","112"
"7","1.005","23","94","100","91"
"5","1.001","26","94","100","125"
"6","1.005","24","94","100","132"
"8","1.005","17","94","100","112"
"7","1.005","24","94","100","91"
"5","1.001","27","94","100","125"
"6","1.005","25","94","100","132"
"8","1.005","18","94","100","112"
"7","1.005","25","94","100","91"
"5","1.001","28","94","100","125"
"8","1.005","19","94","100","112"
"6","1.005","26","94","100","132"
"7","1.005","26","94","100","91"
"5","1.001","29","94","100","125"
"8","1.005","20","94","100","112"
"6","1.005","27","94","100","132"
"7","1.005","27","94","100","91"
"5","1.001","30","94","100","125"
"6","1.005","28","94","100","132"
"8","1.005","21","94","100","112"
"7","1.005","28","94","100","91"
"5","1.001","31","94","100","125"
"6","1.005","29","94","100","132"
"7","1.005","29","94","100","91"
"8","1.005","22","94","100","112"
"5","1.001","32","94","100","125"
"6","1.005","30","94","100","132"
"7","1.005","30","94","100","91"
"8","1.005","23","94","100","112"
"5","1.001","33","94","100","125"
"6","1.005","31","94","100","132"
"7","1.005","31","94","100","91"
"8","1.005","24","94","100","112"
"5","1.001","34","94","100","125"
"6","1.005","32","94","100","132"
"7","1.005","32","94","100","91"
"8","1.005","25","94","100","112"
"5","1.001","35","94","100","125"
"6","1.005","33","94","100","132"
"7","1.005","33","94","100","91"
"8","1.005","26","94","100","112"
"5","1.001","36","94","100","125"
"6","1.005","34","94","100","132"
"7","1.005","34","94","100","91"
"8","1.005","27","94","100","112"
"5","1.001","37","94","100","125"
"6","1.005","35","94","100","132"
"7","1.005","35","94","100","91"
"8","1.005","28","94","100","112"
"5","1.001","38","94","100","125"
"6","1.005","36","94","100","132"
"7","1.005","36","94","100","91"
"8","1.005","29","94","100","112"
"5","1.001","39","94","100","125"
"6","1.005","37","94","100","132"
"7","1.005","37","94","100","91"
"8","1.005","30","94","100","112"
"5","1.001","40","94","100","125"
"6","1.005","38","94","100","132"
"8","1.005","31","94","100","112"
"7","1.005","38","94","100","91"
"5","1.001","41","94","100","125"
"6","1.005","39","94","100","132"
"8","1.005","32","94","100","112"
"5","1.001","42","94","100","125"
"7","1.005","39","94","100","91"
"6","1.005","40","94","100","132"
"8","1.005","33","94","100","112"
"7","1.005","40","94","100","91"
"5","1.001","43","94","100","125"
"6","1.005","41","94","100","132"
"8","1.005","34","94","100","112"
"5","1.001","44","94","100","125"
"7","1.005","41","94","100","91"
"6","1.005","42","94","100","132"
"5","1.001","45","94","100","125"
"8","1.005","35","94","100","112"
"7","1.005","42","94","100","91"
"6","1.005","43","94","100","132"
"5","1.001","46","94","100","125"
"8","1.005","36","94","100","112"
"7","1.005","43","94","100","91"
"6","1.005","44","94","100","132"
"5","1.001","47","94","100","125"
"8","1.005","37","94","100","112"
"7","1.005","44","94","100","91"
"6","1.005","45","94","100","132"
"5","1.001","48","94","100","125"
"8","1.005","38","94","100","112"
"7","1.005","45","94","100","91"
"6","1.005","46","94","100","132"
"5","1.001","49","94","100","125"
"8","1.005","39","94","100","112"
"7","1.005","46","94","100","91"
"6","1.005","47","94","100","132"
"8","1.005","40","94","100","112"
"5","1.001","50","94","100","125"
"7","1.005","47","94","100","91"
"6","1.005","48","94","100","132"
"8","1.005","41","94","100","112"
"5","1.001","51","94","100","125"
"7","1.005","48","94","100","91"
"6","1.005","49","94","100","132"
"8","1.005","42","94","100","112"
"5","1.001","52","94","100","125"
"7","1.005","49","94","100","91"
"6","1.005","50","94","100","132"
"8","1.005","43","94","100","112"
"5","1.001","53","94","100","125"
"7","1.005","50","94","100","91"
"6","1.005","51","94","100","132"
"5","1.001","54","94","100","125"
"8","1.005","44","94","100","112"
"7","1.005","51","94","100","91"
"6","1.005","52","94","100","132"
"5","1.001","55","94","100","125"
"8","1.005","45","94","100","112"
"7","1.005","52","94","100","91"
"6","1.005","53","94","100","132"
"5","1.001","56","94","100","125"
"8","1.005","46","94","100","112"
"7","1.005","53","94","100","91"
"6","1.005","54","94","100","132"
"5","1.001","57","94","100","125"
"8","1.005","47","94","100","112"
"7","1.005","54","94","100","91"
"6","1.005","55","94","100","132"
"5","1.001","58","94","100","125"
"8","1.005","48","94","100","112"
"7","1.005","55","94","100","91"
"6","1.005","56","94","100","132"
"5","1.001","59","94","100","125"
"8","1.005","49","94","100","112"
"7","1.005","56","94","100","91"
"6","1.005","57","94","100","132"
"5","1.001","60","94","100","125"
"7","1.005","57","94","100","91"
"8","1.005","50","94","100","112"
"6","1.005","58","94","100","132"
"5","1.001","61","94","100","125"
"8","1.005","51","94","100","112"
"7","1.005","58","94","100","91"
"6","1.005","59","94","100","132"
"5","1.001","62","94","100","125"
"8","1.005","52","94","100","112"
"7","1.005","59","94","100","91"
"6","1.005","60","94","100","132"
"5","1.001","63","94","100","125"
"8","1.005","53","94","100","112"
"7","1.005","60","94","100","91"
"6","1.005","61","94","100","132"
"5","1.001","64","94","100","125"
"8","1.005","54","94","100","112"
"7","1.005","61","94","100","91"
"6","1.005","62","94","100","132"
"5","1.001","65","94","100","125"
"8","1.005","55","94","100","112"
"7","1.005","62","94","100","91"
"6","1.005","63","94","100","132"
"5","1.001","66","94","100","125"
"8","1.005","56","94","100","112"
"7","1.005","63","94","100","91"
"6","1.005","64","94","100","132"
"5","1.001","67","94","100","125"
"8","1.005","57","94","100","112"
"7","1.005","64","94","100","91"
"6","1.005","65","94","100","132"
"5","1.001","68","94","100","125"
"8","1.005","58","94","100","112"
"7","1.005","65","94","100","91"
"6","1.005","66","94","100","132"
"5","1.001","69","94","100","125"
"8","1.005","59","94","100","112"
"7","1.005","66","94","100","91"
"6","1.005","67","94","100","132"
"5","1.001","70","94","100","125"
"8","1.005","60","94","100","112"
"7","1.005","67","94","100","91"
"6","1.005","68","94","100","132"
"5","1.001","71","94","100","125"
"8","1.005","61","94","100","112"
"7","1.005","68","94","100","91"
"6","1.005","69","94","100","132"
"5","1.001","72","94","100","125"
"8","1.005","62","94","100","112"
"7","1.005","69","94","100","91"
"6","1.005","70","94","100","132"
"5","1.001","73","94","100","125"
"7","1.005","70","94","100","91"
"8","1.005","63","94","100","112"
"6","1.005","71","94","100","132"
"5","1.001","74","94","100","125"
"7","1.005","71","94","100","91"
"6","1.005","72","94","100","132"
"8","1.005","64","94","100","112"
"5","1.001","75","94","100","125"
"7","1.005","72","94","100","91"
"6","1.005","73","94","100","132"
"8","1.005","65","94","100","112"
"5","1.001","76","94","100","125"
"7","1.005","73","94","100","91"
"5","1.001","77","94","100","125"
"8","1.005","66","94","100","112"
"6","1.005","74","94","100","132"
"7","1.005","74","94","100","91"
"5","1.001","78","94","100","125"
"8","1.005","67","94","100","112"
"6","1.005","75","94","100","132"
"7","1.005","75","94","100","91"
"5","1.001","79","94","100","125"
"8","1.005","68","94","100","112"
"6","1.005","76","94","100","132"
"7","1.005","76","94","100","91"
"5","1.001","80","94","100","125"
"8","1.005","69","94","100","112"
"6","1.005","77","94","100","132"
"7","1.005","77","94","100","91"
"5","1.001","81","94","100","125"
"6","1.005","78","94","100","132"
"8","1.005","70","94","100","112"
"7","1.005","78","94","100","91"
"5","1.001","82","94","100","125"
"6","1.005","79","94","100","132"
"8","1.005","71","94","100","112"
"7","1.005","79","94","100","91"
"5","1.001","83","94","100","125"
"6","1.005","80","94","100","132"
"8","1.005","72","94","100","112"
"7","1.005","80","94","100","91"
"5","1.001","84","94","100","125"
"6","1.005","81","94","100","132"
"8","1.005","73","94","100","112"
"5","1.001","85","94","100","125"
"7","1.005","81","94","100","91"
"6","1.005","82","94","100","132"
"8","1.005","74","94","100","112"
"5","1.001","86","94","100","125"
"7","1.005","82","94","100","91"
"6","1.005","83","94","100","132"
"8","1.005","75","94","100","112"
"7","1.005","83","94","100","91"
"5","1.001","87","94","100","125"
"6","1.005","84","94","100","132"
"8","1.005","76","94","100","112"
"7","1.005","84","94","100","91"
"5","1.001","88","94","100","125"
"6","1.005","85","94","100","132"
"8","1.005","77","94","100","112"
"7","1.005","85","94","100","91"
"5","1.001","89","94","100","125"
"6","1.005","86","94","100","132"
"8","1.005","78","94","100","112"
"7","1.005","86","94","100","91"
"5","1.001","90","94","100","125"
"6","1.005","87","94","100","132"
"8","1.005","79","94","100","112"
"7","1.005","87","94","100","91"
"5","1.001","91","94","100","125"
"6","1.005","88","94","100","132"
"8","1.005","80","94","100","112"
"7","1.005","88","94","100","91"
"5","1.001","92","94","100","125"
"8","1.005","81","94","100","112"
"6","1.005","89","94","100","132"
"5","1.001","93","94","100","125"
"7","1.005","89","94","100","91"
"6","1.005","90","94","100","132"
"8","1.005","82","94","100","112"
"5","1.001","94","94","100","125"
"7","1.005","90","94","100","91"
"6","1.005","91","94","100","132"
"8","1.005","83","94","100","112"
"5","1.001","95","94","100","125"
"7","1.005","91","94","100","91"
"6","1.005","92","94","100","132"
"8","1.005","84","94","100","112"
"5","1.001","96","94","100","125"
"7","1.005","92","94","100","91"
"6","1.005","93","94","100","132"
"8","1.005","85","94","100","112"
"5","1.001","97","94","100","125"
"7","1.005","93","94","100","91"
"6","1.005","94","94","100","132"
"8","1.005","86","94","100","112"
"5","1.001","98","94","100","125"
"7","1.005","94","94","100","91"
"6","1.005","95","94","100","132"
"8","1.005","87","94","100","112"
"5","1.001","99","94","100","125"
"7","1.005","95","94","100","91"
"6","1.005","96","94","100","132"
"8","1.005","88","94","100","112"
"5","1.001","100","94","100","125"
"7","1.005","96","94","100","91"
"6","1.005","97","94","100","132"
"8","1.005","89","94","100","112"
"5","1.001","101","94","100","125"
"7","1.005","97","94","100","91"
"8","1.005","90","94","100","112"
"6","1.005","98","94","100","132"
"7","1.005","98","94","100","91"
"5","1.001","102","94","100","125"
"8","1.005","91","94","100","112"
"6","1.005","99","94","100","132"
"7","1.005","99","94","100","91"
"5","1.001","103","94","100","125"
"6","1.005","100","94","100","132"
"8","1.005","92","94","100","112"
"7","1.005","100","94","100","91"
"5","1.001","104","94","100","125"
"6","1.005","101","94","100","132"
"8","1.005","93","94","100","112"
"5","1.001","105","94","100","125"
"6","1.005","102","94","100","132"
"7","1.005","101","94","100","91"
"8","1.005","94","94","100","112"
"5","1.001","106","94","100","125"
"7","1.005","102","94","100","91"
"6","1.005","103","94","100","132"
"8","1.005","95","94","100","112"
"5","1.001","107","94","100","125"
"7","1.005","103","94","100","91"
"6","1.005","104","94","100","132"
"8","1.005","96","94","100","112"
"5","1.001","108","94","100","125"
"7","1.005","104","94","100","91"
"6","1.005","105","94","100","132"
"8","1.005","97","94","100","112"
"5","1.001","109","94","100","125"
"7","1.005","105","94","100","91"
"6","1.005","106","94","100","132"
"8","1.005","98","94","100","112"
"5","1.001","110","94","100","125"
"6","1.005","107","94","100","132"
"7","1.005","106","94","100","91"
"8","1.005","99","94","100","112"
"5","1.001","111","94","100","125"
"6","1.005","108","94","100","132"
"7","1.005","107","94","100","91"
"8","1.005","100","94","100","112"
"5","1.001","112","94","100","125"
"6","1.005","109","94","100","132"
"8","1.005","101","94","100","112"
"7","1.005","108","94","100","91"
"5","1.001","113","94","100","125"
"6","1.005","110","94","100","132"
"7","1.005","109","94","100","91"
"8","1.005","102","94","100","112"
"5","1.001","114","94","100","125"
"6","1.005","111","94","100","132"
"7","1.005","110","94","100","91"
"8","1.005","103","94","100","112"
"5","1.001","115","94","100","125"
"6","1.005","112","94","100","132"
"8","1.005","104","94","100","112"
"7","1.005","111","94","100","91"
"5","1.001","116","94","100","125"
"6","1.005","113","94","100","132"
"7","1.005","112","94","100","91"
"8","1.005","105","94","100","112"
"5","1.001","117","94","100","125"
"6","1.005","114","94","100","132"
"8","1.005","106","94","100","112"
"5","1.001","118","94","100","125"
"7","1.005","113","94","100","91"
"6","1.005","115","94","100","132"
"8","1.005","107","94","100","112"
"7","1.005","114","94","100","91"
"5","1.001","119","94","100","125"
"6","1.005","116","94","100","132"
"8","1.005","108","94","100","112"
"7","1.005","115","94","100","91"
"5","1.001","120","94","100","125"
