"BehaviorSpace results (NetLogo 3D 6.1.0)"
"MacrophageDifferentiationModel.nlogo3d"
"NinaExploInAbsenceOfMonocytes"
"06/30/2020 09:10:32:547 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-72","72","-72","72"
"[run number]","gui-LateApoThreshold","gui-apoptosisDuration","gui-disintegrationDuration","gui-death_rate","gui-alpha","[step]","getViability","getRemainingCellRatio"
"3","48","24","10000","1.007","0","139","100","94"
"4","48","24","10000","1.007","1","131","99.82956966340008","93.88"
"2","48","24","10000","1.007","0","138","100","94"
"1","48","24","10000","1.007","0","131","100","94"
"4","48","24","10000","1.007","1","132","99.82956966340008","93.88"
"2","48","24","10000","1.007","0","139","100","94"
"3","48","24","10000","1.007","0","140","100","94"
"1","48","24","10000","1.007","0","132","100","94"
"2","48","24","10000","1.007","0","140","100","94"
"4","48","24","10000","1.007","1","133","99.82956966340008","93.88"
"3","48","24","10000","1.007","0","141","100","94"
"1","48","24","10000","1.007","0","133","100","94"
"2","48","24","10000","1.007","0","141","100","94"
"3","48","24","10000","1.007","0","142","100","94"
"4","48","24","10000","1.007","1","134","99.82956966340008","93.88"
"1","48","24","10000","1.007","0","134","100","94"
"3","48","24","10000","1.007","0","143","100","94"
"4","48","24","10000","1.007","1","135","99.82956966340008","93.88"
"2","48","24","10000","1.007","0","142","100","94"
"1","48","24","10000","1.007","0","135","100","94"
"3","48","24","10000","1.007","0","144","100","94"
"2","48","24","10000","1.007","0","143","100","94"
"4","48","24","10000","1.007","1","136","99.82956966340008","93.88"
"1","48","24","10000","1.007","0","136","100","94"
"3","48","24","10000","1.007","0","145","100","94"
"2","48","24","10000","1.007","0","144","100","94"
"4","48","24","10000","1.007","1","137","99.87212276214834","93.84"
"1","48","24","10000","1.007","0","137","100","94"
"3","48","24","10000","1.007","0","146","100","94"
"2","48","24","10000","1.007","0","145","100","94"
"4","48","24","10000","1.007","1","138","99.91471215351812","93.8"
"1","48","24","10000","1.007","0","138","100","94"
"3","48","24","10000","1.007","0","147","100","94"
"4","48","24","10000","1.007","1","139","99.91471215351812","93.8"
"2","48","24","10000","1.007","0","146","100","94"
"1","48","24","10000","1.007","0","139","100","94"
"3","48","24","10000","1.007","0","148","100","94"
"4","48","24","10000","1.007","1","140","99.91471215351812","93.8"
"2","48","24","10000","1.007","0","147","100","94"
"1","48","24","10000","1.007","0","140","100","94"
"3","48","24","10000","1.007","0","149","100","94"
"4","48","24","10000","1.007","1","141","99.91471215351812","93.8"
"2","48","24","10000","1.007","0","148","100","94"
"1","48","24","10000","1.007","0","141","100","94"
"3","48","24","10000","1.007","0","150","100","94"
"4","48","24","10000","1.007","1","142","99.91471215351812","93.8"
"2","48","24","10000","1.007","0","149","100","94"
"1","48","24","10000","1.007","0","142","100","94"
"3","48","24","10000","1.007","0","151","100","94"
"4","48","24","10000","1.007","1","143","99.91471215351812","93.8"
"2","48","24","10000","1.007","0","150","100","94"
"3","48","24","10000","1.007","0","152","100","94"
"1","48","24","10000","1.007","0","143","100","94"
"4","48","24","10000","1.007","1","144","99.91471215351812","93.8"
"2","48","24","10000","1.007","0","151","100","94"
"3","48","24","10000","1.007","0","153","100","94"
"1","48","24","10000","1.007","0","144","100","94"
"4","48","24","10000","1.007","1","145","99.91471215351812","93.8"
"2","48","24","10000","1.007","0","152","100","94"
"3","48","24","10000","1.007","0","154","100","94"
"1","48","24","10000","1.007","0","145","100","94"
"4","48","24","10000","1.007","1","146","99.91471215351812","93.8"
"2","48","24","10000","1.007","0","153","100","94"
"3","48","24","10000","1.007","0","155","100","94"
"1","48","24","10000","1.007","0","146","100","94"
"4","48","24","10000","1.007","1","147","99.91471215351812","93.8"
"2","48","24","10000","1.007","0","154","100","94"
"3","48","24","10000","1.007","0","156","100","94"
"1","48","24","10000","1.007","0","147","100","94"
"4","48","24","10000","1.007","1","148","99.91471215351812","93.8"
"2","48","24","10000","1.007","0","155","100","94"
"3","48","24","10000","1.007","0","157","100","94"
"4","48","24","10000","1.007","1","149","99.91471215351812","93.8"
"2","48","24","10000","1.007","0","156","100","94"
"1","48","24","10000","1.007","0","148","100","94"
"3","48","24","10000","1.007","0","158","100","94"
"2","48","24","10000","1.007","0","157","100","94"
"4","48","24","10000","1.007","1","150","99.95733788395904","93.76"
"1","48","24","10000","1.007","0","149","100","94"
"3","48","24","10000","1.007","0","159","100","94"
"1","48","24","10000","1.007","0","150","100","94"
"2","48","24","10000","1.007","0","158","100","94"
"4","48","24","10000","1.007","1","151","99.95733788395904","93.76"
"3","48","24","10000","1.007","0","160","100","94"
"2","48","24","10000","1.007","0","159","100","94"
"1","48","24","10000","1.007","0","151","100","94"
"4","48","24","10000","1.007","1","152","99.95733788395904","93.76"
"3","48","24","10000","1.007","0","161","100","94"
"2","48","24","10000","1.007","0","160","100","94"
"1","48","24","10000","1.007","0","152","100","94"
"4","48","24","10000","1.007","1","153","99.95733788395904","93.76"
"3","48","24","10000","1.007","0","162","100","94"
"2","48","24","10000","1.007","0","161","100","94"
"1","48","24","10000","1.007","0","153","100","94"
"4","48","24","10000","1.007","1","154","99.95733788395904","93.76"
"3","48","24","10000","1.007","0","163","100","94"
"2","48","24","10000","1.007","0","162","100","94"
"1","48","24","10000","1.007","0","154","100","94"
"3","48","24","10000","1.007","0","164","100","94"
"4","48","24","10000","1.007","1","155","99.95733788395904","93.76"
"2","48","24","10000","1.007","0","163","100","94"
"1","48","24","10000","1.007","0","155","100","94"
"3","48","24","10000","1.007","0","165","100","94"
"4","48","24","10000","1.007","1","156","99.95733788395904","93.76"
"2","48","24","10000","1.007","0","164","100","94"
"3","48","24","10000","1.007","0","166","100","94"
"1","48","24","10000","1.007","0","156","100","94"
"4","48","24","10000","1.007","1","157","100","93.72"
"2","48","24","10000","1.007","0","165","100","94"
"3","48","24","10000","1.007","0","167","100","94"
"1","48","24","10000","1.007","0","157","100","94"
"4","48","24","10000","1.007","1","158","100","93.72"
"2","48","24","10000","1.007","0","166","100","94"
"3","48","24","10000","1.007","0","168","100","94"
"1","48","24","10000","1.007","0","158","100","94"
"4","48","24","10000","1.007","1","159","100","93.72"
"2","48","24","10000","1.007","0","167","100","94"
"3","48","24","10000","1.007","0","169","100","94"
"1","48","24","10000","1.007","0","159","100","94"
"4","48","24","10000","1.007","1","160","100","93.72"
"2","48","24","10000","1.007","0","168","100","94"
"3","48","24","10000","1.007","0","170","100","94"
"1","48","24","10000","1.007","0","160","100","94"
"4","48","24","10000","1.007","1","161","99.95731967562953","93.72"
"2","48","24","10000","1.007","0","169","100","94"
"3","48","24","10000","1.007","0","171","100","94"
"1","48","24","10000","1.007","0","161","100","94"
"4","48","24","10000","1.007","1","162","99.95731967562953","93.72"
"2","48","24","10000","1.007","0","170","100","94"
"3","48","24","10000","1.007","0","172","100","94"
"1","48","24","10000","1.007","0","162","100","94"
"4","48","24","10000","1.007","1","163","99.95731967562953","93.72"
"2","48","24","10000","1.007","0","171","100","94"
"3","48","24","10000","1.007","0","173","100","94"
"1","48","24","10000","1.007","0","163","100","94"
"4","48","24","10000","1.007","1","164","100","93.67999999999999"
"3","48","24","10000","1.007","0","174","100","94"
"2","48","24","10000","1.007","0","172","100","94"
"1","48","24","10000","1.007","0","164","100","94"
"3","48","24","10000","1.007","0","175","100","94"
"2","48","24","10000","1.007","0","173","100","94"
"4","48","24","10000","1.007","1","165","100","93.67999999999999"
"3","48","24","10000","1.007","0","176","100","94"
"2","48","24","10000","1.007","0","174","100","94"
"1","48","24","10000","1.007","0","165","100","94"
"4","48","24","10000","1.007","1","166","100","93.67999999999999"
"3","48","24","10000","1.007","0","177","100","94"
"2","48","24","10000","1.007","0","175","100","94"
"4","48","24","10000","1.007","1","167","100","93.67999999999999"
"1","48","24","10000","1.007","0","166","100","94"
"3","48","24","10000","1.007","0","178","100","94"
"2","48","24","10000","1.007","0","176","100","94"
"4","48","24","10000","1.007","1","168","100","93.67999999999999"
"1","48","24","10000","1.007","0","167","100","94"
"3","48","24","10000","1.007","0","179","100","94"
"2","48","24","10000","1.007","0","177","100","94"
"4","48","24","10000","1.007","1","169","100","93.67999999999999"
"1","48","24","10000","1.007","0","168","100","94"
"3","48","24","10000","1.007","0","180","100","94"
"2","48","24","10000","1.007","0","178","100","94"
"1","48","24","10000","1.007","0","169","100","94"
"4","48","24","10000","1.007","1","170","100","93.67999999999999"
"3","48","24","10000","1.007","0","181","100","94"
"2","48","24","10000","1.007","0","179","100","94"
"1","48","24","10000","1.007","0","170","100","94"
"4","48","24","10000","1.007","1","171","100","93.67999999999999"
"3","48","24","10000","1.007","0","182","100","94"
"2","48","24","10000","1.007","0","180","100","94"
"1","48","24","10000","1.007","0","171","100","94"
"4","48","24","10000","1.007","1","172","100","93.67999999999999"
"3","48","24","10000","1.007","0","183","100","94"
"2","48","24","10000","1.007","0","181","100","94"
"1","48","24","10000","1.007","0","172","100","94"
"4","48","24","10000","1.007","1","173","100","93.67999999999999"
"3","48","24","10000","1.007","0","184","100","94"
"2","48","24","10000","1.007","0","182","100","94"
"4","48","24","10000","1.007","1","174","100","93.67999999999999"
"3","48","24","10000","1.007","0","185","100","94"
"1","48","24","10000","1.007","0","173","100","94"
"2","48","24","10000","1.007","0","183","100","94"
"3","48","24","10000","1.007","0","186","100","94"
"4","48","24","10000","1.007","1","175","100","93.67999999999999"
"1","48","24","10000","1.007","0","174","100","94"
"2","48","24","10000","1.007","0","184","100","94"
"3","48","24","10000","1.007","0","187","100","94"
"4","48","24","10000","1.007","1","176","100","93.67999999999999"
"1","48","24","10000","1.007","0","175","100","94"
"2","48","24","10000","1.007","0","185","100","94"
"3","48","24","10000","1.007","0","188","100","94"
"4","48","24","10000","1.007","1","177","100","93.67999999999999"
"1","48","24","10000","1.007","0","176","100","94"
"2","48","24","10000","1.007","0","186","100","94"
"3","48","24","10000","1.007","0","189","100","94"
"4","48","24","10000","1.007","1","178","100","93.67999999999999"
"1","48","24","10000","1.007","0","177","100","94"
"2","48","24","10000","1.007","0","187","100","94"
"3","48","24","10000","1.007","0","190","100","94"
"4","48","24","10000","1.007","1","179","100","93.67999999999999"
"1","48","24","10000","1.007","0","178","100","94"
"2","48","24","10000","1.007","0","188","100","94"
"3","48","24","10000","1.007","0","191","100","94"
"4","48","24","10000","1.007","1","180","100","93.67999999999999"
"1","48","24","10000","1.007","0","179","100","94"
"2","48","24","10000","1.007","0","189","100","94"
"3","48","24","10000","1.007","0","192","100","94"
"4","48","24","10000","1.007","1","181","100","93.67999999999999"
"2","48","24","10000","1.007","0","190","100","94"
"1","48","24","10000","1.007","0","180","100","94"
"3","48","24","10000","1.007","0","193","100","94"
"2","48","24","10000","1.007","0","191","100","94"
"4","48","24","10000","1.007","1","182","100","93.67999999999999"
"1","48","24","10000","1.007","0","181","100","94"
"3","48","24","10000","1.007","0","194","100","94"
"2","48","24","10000","1.007","0","192","100","94"
"4","48","24","10000","1.007","1","183","100","93.67999999999999"
"1","48","24","10000","1.007","0","182","100","94"
"3","48","24","10000","1.007","0","195","100","94"
"2","48","24","10000","1.007","0","193","100","94"
"4","48","24","10000","1.007","1","184","100","93.67999999999999"
"3","48","24","10000","1.007","0","196","100","94"
"1","48","24","10000","1.007","0","183","100","94"
"2","48","24","10000","1.007","0","194","100","94"
"3","48","24","10000","1.007","0","197","100","94"
"4","48","24","10000","1.007","1","185","99.95730145175064","93.67999999999999"
"1","48","24","10000","1.007","0","184","100","94"
"2","48","24","10000","1.007","0","195","100","94"
"3","48","24","10000","1.007","0","198","100","94"
"4","48","24","10000","1.007","1","186","99.95730145175064","93.67999999999999"
"1","48","24","10000","1.007","0","185","100","94"
"2","48","24","10000","1.007","0","196","100","94"
"3","48","24","10000","1.007","0","199","100","94"
"4","48","24","10000","1.007","1","187","99.95730145175064","93.67999999999999"
"1","48","24","10000","1.007","0","186","100","94"
"2","48","24","10000","1.007","0","197","100","94"
"3","48","24","10000","1.007","0","200","100","94"
"4","48","24","10000","1.007","1","188","99.95730145175064","93.67999999999999"
"1","48","24","10000","1.007","0","187","100","94"
"2","48","24","10000","1.007","0","198","100","94"
"3","48","24","10000","1.007","0","201","100","94"
"4","48","24","10000","1.007","1","189","99.95730145175064","93.67999999999999"
"1","48","24","10000","1.007","0","188","100","94"
"2","48","24","10000","1.007","0","199","100","94"
"3","48","24","10000","1.007","0","202","100","94"
"4","48","24","10000","1.007","1","190","99.95730145175064","93.67999999999999"
"1","48","24","10000","1.007","0","189","100","94"
"2","48","24","10000","1.007","0","200","100","94"
"3","48","24","10000","1.007","0","203","100","94"
"4","48","24","10000","1.007","1","191","99.95730145175064","93.67999999999999"
"1","48","24","10000","1.007","0","190","100","94"
"2","48","24","10000","1.007","0","201","100","94"
"3","48","24","10000","1.007","0","204","100","94"
"4","48","24","10000","1.007","1","192","100","93.64"
"1","48","24","10000","1.007","0","191","100","94"
"2","48","24","10000","1.007","0","202","100","94"
"3","48","24","10000","1.007","0","205","100","94"
"4","48","24","10000","1.007","1","193","100","93.64"
"2","48","24","10000","1.007","0","203","100","94"
"1","48","24","10000","1.007","0","192","100","94"
"3","48","24","10000","1.007","0","206","100","94"
"4","48","24","10000","1.007","1","194","100","93.64"
"2","48","24","10000","1.007","0","204","100","94"
"3","48","24","10000","1.007","0","207","100","94"
"1","48","24","10000","1.007","0","193","100","94"
"4","48","24","10000","1.007","1","195","100","93.64"
"3","48","24","10000","1.007","0","208","100","94"
"2","48","24","10000","1.007","0","205","100","94"
"1","48","24","10000","1.007","0","194","100","94"
"4","48","24","10000","1.007","1","196","100","93.64"
"3","48","24","10000","1.007","0","209","100","94"
"2","48","24","10000","1.007","0","206","100","94"
"1","48","24","10000","1.007","0","195","100","94"
"3","48","24","10000","1.007","0","210","100","94"
"4","48","24","10000","1.007","1","197","100","93.64"
"2","48","24","10000","1.007","0","207","100","94"
"1","48","24","10000","1.007","0","196","100","94"
"3","48","24","10000","1.007","0","211","100","94"
"4","48","24","10000","1.007","1","198","100","93.64"
"2","48","24","10000","1.007","0","208","100","94"
"1","48","24","10000","1.007","0","197","100","94"
